filename,1x,1y,1z,2x,2y,2z,3x,3y,3z,4x,4y,4z,5x,5y,5z,6x,6y,6z,7x,7y,7z,8x,8y,8z,9x,9y,9z,10x,10y,10z,11x,11y,11z,12x,12y,12z,13x,13y,13z,14x,14y,14z,15x,15y,15z,16x,16y,16z,17x,17y,17z,18x,18y,18z,19x,19y,19z,20x,20y,20z,21x,21y,21z,target
/Users/davidr/code/ElainePentium/chifoumy/raw_data/spock/image_11569521674489.png,0.6455734968185425,0.765893816947937,5.456212193166721e-07,0.6292097568511963,0.5915834307670593,-0.004585206042975187,0.5693413019180298,0.5006925463676453,-0.010781318880617619,0.5002958178520203,0.46171265840530396,-0.012951947748661041,0.45309188961982727,0.4662981629371643,-0.01579621061682701,0.48085758090019226,0.5331215858459473,-0.056693315505981445,0.35814177989959717,0.5223528742790222,-0.07726390659809113,0.28926563262939453,0.5177398324012756,-0.08194917440414429,0.23430609703063965,0.5172199606895447,-0.08392295986413956,0.4634280800819397,0.6395506262779236,-0.06189907714724541,0.33265113830566406,0.6085080504417419,-0.09539952874183655,0.2542109489440918,0.5911313891410828,-0.11041270196437836,0.19616034626960754,0.581052303314209,-0.11673672497272491,0.46146953105926514,0.7416844964027405,-0.06260842084884644,0.34386152029037476,0.7778977155685425,-0.08951155096292496,0.2709190249443054,0.7975517511367798,-0.10280642658472061,0.21891531348228455,0.8099304437637329,-0.10741530358791351,0.47335436940193176,0.8247343301773071,-0.0609714575111866,0.3787558376789093,0.84759521484375,-0.0797954797744751,0.3244503140449524,0.8591521382331848,-0.08744897693395615,0.27731719613075256,0.8582154512405396,-0.08943264186382294,4
/Users/davidr/code/ElainePentium/chifoumy/raw_data/spock/image_11569521674489.png,0.3578934073448181,0.7594538927078247,7.627715490343689e-07,0.37878239154815674,0.5940091013908386,-0.012060698121786118,0.43643897771835327,0.4946916103363037,-0.028501076623797417,0.5160990953445435,0.46858811378479004,-0.03770860657095909,0.5700554251670837,0.49490296840667725,-0.04647392779588699,0.5245912075042725,0.5542001724243164,-0.08053203672170639,0.6426892280578613,0.5283305048942566,-0.10670111328363419,0.7073129415512085,0.5147789120674133,-0.11406397074460983,0.76136714220047,0.5092540979385376,-0.11717420816421509,0.5400700569152832,0.6527200937271118,-0.08140530437231064,0.6661981344223022,0.6105083227157593,-0.12347093969583511,0.7432342171669006,0.5892922878265381,-0.14111734926700592,0.8029800653457642,0.5777677297592163,-0.1499558687210083,0.5384742021560669,0.7486517429351807,-0.0759325698018074,0.6547322869300842,0.7780531048774719,-0.1116677075624466,0.7297922968864441,0.7996935844421387,-0.12386029213666916,0.7826355695724487,0.8152023553848267,-0.1263706088066101,0.5266895890235901,0.8219496011734009,-0.06740396469831467,0.6188373565673828,0.8461677432060242,-0.08882425725460052,0.6735315918922424,0.8606476783752441,-0.09263269603252411,0.7207170724868774,0.8674449920654297,-0.0919981375336647,4
/Users/davidr/code/ElainePentium/chifoumy/raw_data/spock/image_11569521674489.png,0.7547707557678223,0.3588268756866455,1.150164166574541e-06,0.5872368812561035,0.37312930822372437,-0.0258724894374609,0.4933440685272217,0.43381986021995544,-0.04745771363377571,0.4524306058883667,0.5055283904075623,-0.05822458490729332,0.47684597969055176,0.5583578944206238,-0.07044579833745956,0.5383642911911011,0.5188561081886292,-0.12916304171085358,0.5221959352493286,0.6382684707641602,-0.1735357791185379,0.5163484811782837,0.7064906358718872,-0.18774014711380005,0.5139539241790771,0.7623450756072998,-0.19600214064121246,0.6443630456924438,0.5351642966270447,-0.13345859944820404,0.6083042025566101,0.6633830070495605,-0.20132341980934143,0.5893335342407227,0.7430776357650757,-0.23681960999965668,0.578528642654419,0.8038910031318665,-0.25560200214385986,0.7444565296173096,0.5364761352539062,-0.1297381967306137,0.7770398259162903,0.6527882814407349,-0.18607556819915771,0.7971994876861572,0.7270018458366394,-0.2185956984758377,0.8106354475021362,0.7800341844558716,-0.2333611696958542,0.8251828551292419,0.5247427821159363,-0.12257460504770279,0.8475669622421265,0.6190207004547119,-0.1663486510515213,0.8604947924613953,0.6739972233772278,-0.18846441805362701,0.8630341291427612,0.7220973968505859,-0.1982124000787735,4
/Users/davidr/code/ElainePentium/chifoumy/raw_data/spock/image_11569521674489.png,0.23323006927967072,0.6449733972549438,9.014658530759334e-07,0.4089842736721039,0.6274166107177734,-0.009377170354127884,0.49310559034347534,0.5622959136962891,-0.018539829179644585,0.5299042463302612,0.4908847510814667,-0.020348450168967247,0.5234819054603577,0.4375959634780884,-0.023341229185461998,0.4551260769367218,0.47734642028808594,-0.09699396789073944,0.4705694615840912,0.35499680042266846,-0.13094235956668854,0.4813103675842285,0.28809213638305664,-0.14018680155277252,0.4860807955265045,0.23431122303009033,-0.14474011957645416,0.34884119033813477,0.46194547414779663,-0.10238336771726608,0.3836681544780731,0.33278608322143555,-0.1545455902814865,0.40301021933555603,0.2561495900154114,-0.18059322237968445,0.4124535620212555,0.1976652294397354,-0.19401408731937408,0.24938666820526123,0.460398405790329,-0.10031010955572128,0.21764349937438965,0.3421541154384613,-0.1428501158952713,0.1999691277742386,0.2705419957637787,-0.16961397230625153,0.1861966997385025,0.21860109269618988,-0.18249686062335968,0.1737326681613922,0.4714016020298004,-0.09407145529985428,0.1482650339603424,0.37811580300331116,-0.12560194730758667,0.13551479578018188,0.3234310746192932,-0.14317834377288818,0.1346217393875122,0.2760244309902191,-0.15122035145759583,4
/Users/davidr/code/ElainePentium/chifoumy/raw_data/spock/spokeimage_176810915411375.png,0.7540693879127502,0.6339733004570007,7.653198963453178e-07,0.6671770215034485,0.5416319370269775,-0.030765941366553307,0.5529507398605347,0.5291650295257568,-0.027352772653102875,0.46075454354286194,0.5452704429626465,-0.02235209196805954,0.3869945704936981,0.5458383560180664,-0.014557482674717903,0.478797972202301,0.6027309894561768,0.021290916949510574,0.3780672252178192,0.5985924601554871,0.0180367361754179,0.31796520948410034,0.6030096411705017,0.008726959116756916,0.2623053789138794,0.611476719379425,-0.0006938727456144989,0.48285070061683655,0.6760720014572144,0.025181002914905548,0.37924444675445557,0.6836667656898499,0.024936063215136528,0.3138519525527954,0.6890478730201721,0.012926444411277771,0.2580091059207916,0.6976384520530701,0.0027230586856603622,0.5091397166252136,0.7414260506629944,0.02103407308459282,0.42027801275253296,0.8011062145233154,0.010998479090631008,0.36146074533462524,0.8334486484527588,-0.006639805156737566,0.30737096071243286,0.8586030006408691,-0.019541047513484955,0.5503861904144287,0.7972406148910522,0.012997379526495934,0.47915956377983093,0.8429098129272461,-0.00024467328330501914,0.43158265948295593,0.8686176538467407,-0.011073892936110497,0.38329923152923584,0.8858678340911865,-0.019436456263065338,4
/Users/davidr/code/ElainePentium/chifoumy/raw_data/spock/spokeimage_176810915411375.png,0.23893719911575317,0.6297584772109985,4.73221149377423e-07,0.3248981237411499,0.5471391081809998,-0.030077457427978516,0.44708651304244995,0.5367927551269531,-0.031500574201345444,0.5399838089942932,0.5517105460166931,-0.031882394105196,0.6161220669746399,0.5482844114303589,-0.02929217554628849,0.5219719409942627,0.6092285513877869,0.019257834181189537,0.6228994727134705,0.6074729561805725,0.011485070921480656,0.6813912987709045,0.6132022738456726,-0.00200907071121037,0.7346941232681274,0.6223303079605103,-0.01421441975980997,0.5170021653175354,0.6835929155349731,0.017259791493415833,0.6219344139099121,0.688655436038971,0.012991326861083508,0.6880627870559692,0.6983780860900879,-0.0041197557002305984,0.7448505163192749,0.7039349675178528,-0.01828904263675213,0.4871632754802704,0.7460295557975769,0.007579944096505642,0.5799723267555237,0.8011192679405212,-0.006476495880633593,0.6372958421707153,0.8407725691795349,-0.02273922599852085,0.6869996190071106,0.8659155368804932,-0.034861546009778976,0.4445703625679016,0.7996054887771606,-0.005853699054569006,0.5177299380302429,0.8435735702514648,-0.021395349875092506,0.5626691579818726,0.8685420751571655,-0.028287645429372787,0.6068264245986938,0.8860741853713989,-0.03356289491057396,4
/Users/davidr/code/ElainePentium/chifoumy/raw_data/spock/spokeimage_176810915411375.png,0.6326868534088135,0.24405360221862793,1.0380805406384752e-06,0.540206789970398,0.3322564959526062,-0.040978800505399704,0.5287600159645081,0.4452696442604065,-0.03586367890238762,0.5445219874382019,0.5378642082214355,-0.028927527368068695,0.5457279086112976,0.6117100119590759,-0.01804306171834469,0.6039676070213318,0.5205147862434387,0.03434181213378906,0.6013438701629639,0.6210947036743164,0.032656993716955185,0.6058299541473389,0.6814639568328857,0.021870603784918785,0.6132826805114746,0.7363462448120117,0.01041033398360014,0.6780075430870056,0.5168458223342896,0.04044302552938461,0.6857132315635681,0.6207377910614014,0.04374699294567108,0.6910586953163147,0.6857750415802002,0.029530873522162437,0.6981003284454346,0.7409243583679199,0.016853759065270424,0.7432608604431152,0.4907495081424713,0.035361211746931076,0.8009904623031616,0.5794442892074585,0.02541235089302063,0.8337084054946899,0.6383371949195862,0.0025870520621538162,0.8587164878845215,0.692362368106842,-0.014902392402291298,0.7990831732749939,0.4494633376598358,0.024892615154385567,0.8438460230827332,0.5199884176254272,0.009865703992545605,0.8704733848571777,0.5663999915122986,-0.0038394450675696135,0.8885601162910461,0.6129933595657349,-0.014942243695259094,4
/Users/davidr/code/ElainePentium/chifoumy/raw_data/spock/spokeimage_176810915411375.png,0.3646327257156372,0.7539527416229248,1.0096781579704839e-06,0.4538430869579315,0.6670846939086914,-0.04455094784498215,0.46773049235343933,0.554811954498291,-0.0432395413517952,0.45162254571914673,0.46202191710472107,-0.03939865902066231,0.4504365622997284,0.3871673345565796,-0.03147820010781288,0.39580437541007996,0.47853606939315796,0.024897940456867218,0.3982678949832916,0.3776363134384155,0.017859023064374924,0.39218422770500183,0.3174126446247101,0.0037568709813058376,0.3824031949043274,0.2612924575805664,-0.009553639218211174,0.3230721652507782,0.48304006457328796,0.031512897461652756,0.3165859580039978,0.37996894121170044,0.029339373111724854,0.31072762608528137,0.3158891797065735,0.013405120000243187,0.3028492331504822,0.2603132128715515,5.050839899922721e-05,0.25784915685653687,0.50951087474823,0.02707546204328537,0.198490709066391,0.42104610800743103,0.013232339173555374,0.16451354324817657,0.3626614212989807,-0.008237099274992943,0.1392015814781189,0.3093264698982239,-0.023982714861631393,0.20227549970149994,0.550496518611908,0.01694171130657196,0.1558966040611267,0.48003900051116943,-0.0002222801704192534,0.12873592972755432,0.43261200189590454,-0.012920469045639038,0.11079266667366028,0.38488268852233887,-0.02266639471054077,4
/Users/davidr/code/ElainePentium/chifoumy/raw_data/spock/image_11902706687458.png,0.7068942785263062,0.6252269744873047,4.5695182393501454e-07,0.6568484306335449,0.5009878277778625,0.012569377198815346,0.5958239436149597,0.45068007707595825,0.013245673850178719,0.533991813659668,0.4353639483451843,0.012916706502437592,0.48857420682907104,0.4708872437477112,0.011583901010453701,0.52374267578125,0.5022335052490234,-0.024063432589173317,0.4191216826438904,0.5125408172607422,-0.03823493793606758,0.3620515465736389,0.5313757061958313,-0.042110782116651535,0.31646019220352173,0.5497059226036072,-0.043217919766902924,0.5208102464675903,0.5888754725456238,-0.03591242805123329,0.4060389995574951,0.5897802114486694,-0.06014687567949295,0.3369239270687103,0.5981495380401611,-0.07235878705978394,0.2850368618965149,0.607998251914978,-0.07790741324424744,0.5314463376998901,0.6736563444137573,-0.04349806532263756,0.43576210737228394,0.7325556874275208,-0.06138228625059128,0.3749287724494934,0.7693665027618408,-0.07174269109964371,0.3304566740989685,0.7923664450645447,-0.07595281302928925,0.551892101764679,0.7419495582580566,-0.0481167696416378,0.47104790806770325,0.7839864492416382,-0.05841512233018875,0.4261191487312317,0.8082116842269897,-0.06166685372591019,0.3868958055973053,0.8224595785140991,-0.06179676204919815,4
/Users/davidr/code/ElainePentium/chifoumy/raw_data/spock/image_11902706687458.png,0.2965238094329834,0.6283455491065979,3.8053912021496217e-07,0.34633082151412964,0.5075699090957642,0.015607418492436409,0.406665176153183,0.44438230991363525,0.015364622697234154,0.4726978838443756,0.44978538155555725,0.01532187033444643,0.5137237906455994,0.4965948760509491,0.01563556306064129,0.4786319434642792,0.5085678696632385,-0.0326760895550251,0.5842396020889282,0.5249916911125183,-0.04498594254255295,0.6391568183898926,0.5381765365600586,-0.04385105520486832,0.682270884513855,0.5546951293945312,-0.041352778673172,0.48248234391212463,0.5912517309188843,-0.043612394481897354,0.5988948941230774,0.5958608984947205,-0.06958352774381638,0.6635598540306091,0.6028372049331665,-0.07828562706708908,0.7099899053573608,0.6117511987686157,-0.08122368156909943,0.47154223918914795,0.6763249635696411,-0.048329707235097885,0.5683242082595825,0.7388601303100586,-0.06903550773859024,0.627933144569397,0.7785768508911133,-0.07397977262735367,0.6689862012863159,0.804932713508606,-0.07343367487192154,0.45126181840896606,0.7478805780410767,-0.04907528683543205,0.5309613347053528,0.7909477949142456,-0.0600111186504364,0.5730557441711426,0.8164499402046204,-0.05859490856528282,0.6098926067352295,0.8332516551017761,-0.054721832275390625,4
